days,true_rate
166.9583333,373.1318775
166.9791667,361.9612564
167,342.759866
167.0208333,319.4969372
167.0416667,308.7878545
167.0625,301.4941564
167.0833333,293.9235352
167.1041667,293.5104908
167.125,291.3860235
167.1458333,291.7538639
167.1666667,293.1370889
167.1875,302.3664678
167.2083333,320.0881543
167.2291667,347.2148827
167.25,388.1981077
167.2708333,448.4736404
167.2916667,537.6414808
167.3125,620.0708597
167.3333333,716.0694693
167.3541667,794.4373097
167.375,856.2820731
167.3958333,912.1542486
167.4166667,922.6759352
167.4375,906.4283909
167.4583333,867.3808467
167.4791667,800.5486871
167.5,759.4703736
167.5208333,728.0843679
167.5416667,706.021439
167.5625,661.7123563
167.5833333,652.0186582
167.6041667,642.0480371
167.625,620.6312621
167.6458333,600.2298717
167.6666667,574.1977121
167.6875,558.4117063
167.7083333,537.6465115
167.7291667,520.8451211
167.75,503.4898846
167.7708333,481.3346481
167.7916667,478.4717192
167.8125,472.0087904
167.8333333,456.9612461
167.8541667,456.3137019
167.875,449.0200038
167.8958333,432.957075
167.9166667,419.7556846
167.9375,401.8466019
167.9583333,389.10675
167.9791667,381.3515135
168,364.1977483
168.0208333,345.5509082
168.0416667,339.4815933
168.0625,329.970769
168.0833333,323.3580578
168.1041667,318.3755354
168.125,319.0986733
168.1458333,316.7425659
168.1666667,318.0091001
168.1875,318.1888418
168.2083333,324.0742438
168.2291667,335.8464384
168.25,350.6073121
168.2708333,368.8096953
168.2916667,407.5705691
168.3125,439.9012542
168.3333333,479.2055242
168.3541667,526.3890395
168.375,560.2593472
168.3958333,583.6239945
168.4166667,609.9773211
168.4375,626.7306477
168.4583333,627.0915215
168.4791667,604.9920179
168.5,605.8057219
168.5208333,584.4307466
168.5416667,574.7387902
168.5625,553.0015507
168.5833333,543.4907264
168.6041667,535.1572605
168.625,535.8564496
168.6458333,527.7946819
168.6666667,525.0763103
168.6875,525.165486
168.7083333,520.9074918
168.7291667,503.064592
168.75,500.9801828
168.7708333,512.5712452
168.7916667,519.6115424
168.8125,527.3988312
168.8333333,538.2653654
168.8541667,537.2677486
168.875,517.704094
168.8958333,496.1479867
168.9166667,441.0442852
168.9375,399.8353477
168.9583333,368.4075422
168.9791667,344.949548
169,331.5130608
169.0208333,309.8193627
169.0416667,296.71028
169.0625,291.2627358
169.0833333,285.9998069
169.1041667,288.3061088
169.125,284.1508723
169.1458333,283.3187127
169.1666667,285.1634761
169.1875,292.1774704
169.2083333,313.8683877
169.2291667,338.4208435
169.25,402.1117608
169.2708333,480.7565242
169.2916667,549.70898
169.3125,657.2460512
169.3333333,776.5985069
169.3541667,903.058655
169.375,997.6726492
169.3958333,1034.502028
169.4166667,1023.331407
169.4375,1022.868478
169.4583333,990.9286262
169.4791667,921.3272358
169.5,885.0489223
169.5208333,859.5706088
169.5416667,823.9868796
169.5625,798.6574776
169.5833333,784.9022411
169.6041667,763.0239276
169.625,748.1609988
169.6458333,733.6673007
169.6666667,719.7274488
169.6875,682.4337507
169.7083333,650.7708219
169.7291667,617.0771238
169.75,585.691118
169.7708333,575.6281892
169.7916667,585.6883373
169.8125,586.9792546
169.8333333,572.3009411
169.8541667,570.5457046
169.875,547.5596988
169.8958333,515.9890777
169.9166667,481.0030719
169.9375,441.6786046
169.9583333,395.6156757
169.9791667,358.506593
170,343.6436642
170.0208333,316.0422738
170.0416667,304.0408834
170.0625,297.6702623
170.0833333,291.8534873
170.1041667,288.52902
170.125,288.8045527
170.1458333,290.2224207
170.1666667,295.6671842
170.1875,315.6042553
170.2083333,353.2644034
170.2291667,399.6014746
170.25,494.7693149
170.2708333,580.429463
170.2916667,670.2434572
170.3125,771.1343746
170.3333333,883.1295808
170.3541667,954.4675622
170.375,994.4354026
170.3958333,1010.864781
170.4166667,991.1095449
170.4375,906.3766569
170.4583333,864.0060358
170.4791667,814.5277223
170.5,759.4186396
170.5208333,738.2787877
170.5416667,716.8620127
170.5625,697.3836992
170.5833333,686.5823088
170.6041667,659.71938
170.625,657.9641435
170.6458333,639.1319838
170.6666667,618.0844396
170.6875,599.7138185
170.7083333,569.7124281
170.7291667,537.9571915
170.75,502.5096473
170.7708333,482.7544108
170.7916667,491.9837896
170.8125,500.1054761
170.8333333,491.334855
170.8541667,480.6257723
170.875,463.1782281
170.8958333,441.0229915
170.9166667,402.6216012
170.9375,349.9125185
170.9583333,326.6495896
170.9791667,292.9558915
171,267.9391165
171.0208333,244.3992646
171.0416667,227.4132588
171.0625,223.7224747
171.0833333,220.8595459
171.1041667,216.2427709
171.125,173.2332975
171.1458333,172.2165225
171.1666667,181.3535936
171.1875,201.8445109
171.2083333,236.4585052
171.2291667,292.6724994
171.25,381.8403398
171.2708333,479.2235648
171.2916667,555.9298667
171.3125,666.420784
171.3333333,766.7578552
171.3541667,843.7410802
171.375,898.4781513
171.3958333,900.2306071
171.4166667,865.1522936
171.4375,875.6739802
171.4583333,821.4879744
171.4791667,775.2404302
171.5,709.3313475
171.5208333,710.253034
171.5416667,685.236259
171.5625,662.8964071
171.5833333,667.1411706
171.6041667,639.5397802
171.625,627.2614667
171.6458333,614.7062302
171.6666667,599.3566668
171.6875,577.9398918
171.7083333,531.7846552
171.7291667,501.2294187
171.75,476.5818745
171.7708333,453.8727918
171.7916667,453.4098629
171.8125,447.9623187
171.8333333,446.1147745
171.8541667,435.4056918
171.875,419.5273783
171.8958333,390.2570925
171.9166667,364.3172406
171.9375,314.8389271
171.9583333,283.7047944
171.9791667,250.5649425
172,231.1789367
172.0208333,205.5160078
172.0416667,194.3453867
172.0625,181.6978425
172.0833333,176.8041444
172.1041667,179.9412155
172.125,176.7090559
172.1458333,179.2922809
172.1666667,188.6139675
172.1875,209.2895002
172.2083333,258.4881098
172.2291667,313.0405655
172.25,415.3160982
172.2708333,512.1454771
172.2916667,597.251779
172.3125,679.9580809
172.3333333,794.418229
172.3541667,855.5245309
172.375,899.9231405
172.3958333,877.8602117
172.4166667,863.9203598
172.4375,846.5651232
172.4583333,799.3945021
172.4791667,761.2700348
172.5,713.5455675
172.5208333,706.3441771
172.5416667,678.3735559
172.5625,645.233704
172.5833333,631.6377996
172.6041667,621.2979477
172.625,598.0350189
172.6458333,584.2797823
172.6666667,566.4145268
172.6875,558.0138755
172.7083333,525.7047928
172.7291667,501.8880178
172.75,465.8866274
172.7708333,448.3467755
172.7916667,444.4684621
172.8125,430.5286101
172.8333333,418.8041428
172.8541667,420.5565986
172.875,406.1552082
172.8958333,389.6307409
172.9166667,351.1370428
172.9375,316.1510371
172.9583333,286.8881082
172.9791667,254.7636409
173,237.9622505
173.0208333,208.8839371
173.0416667,192.6363928
173.0625,182.2965409
173.0833333,180.7259198
173.1041667,178.4168371
173.125,180.723139
173.1458333,182.6602101
173.1666667,198.9972813
173.1875,223.5946459
173.2083333,270.3932555
173.2291667,347.6534036
173.25,460.1750902
173.2708333,584.3275459
173.2916667,702.7569248
173.3125,806.7863036
173.3333333,925.2156825
173.3541667,985.1219844
173.375,1036.259056
173.3958333,1018.349973
173.4166667,991.6716594
173.4375,962.5010382
173.4583333,901.0683281
173.4791667,797.7508272
173.5,725.6528047
173.5208333,706.9129527
173.5416667,676.4500239
173.5625,655.8640181
173.5833333,637.5857047
173.6041667,625.0304681
173.625,602.9675393
173.6458333,586.6276874
173.6666667,568.1647585
173.6875,537.7941374
173.7083333,492.6542854
173.7291667,461.8221258
173.75,424.3438124
173.7708333,390.5578066
173.7916667,371.1718008
173.8125,357.508872
173.8333333,351.0459431
173.8541667,318.6445527
173.875,308.7662393
173.8958333,295.4725412
173.9166667,262.9788431
173.9375,248.7620681
173.9583333,215.5299085
173.9791667,204.3592874
174,185.157897
174.0208333,161.8949681
174.0416667,151.1858854
174.0625,143.8921874
174.0833333,136.3215662
174.1041667,135.9085218
174.125,133.7840545
174.1458333,134.1518949
174.1666667,135.5351199
174.1875,144.7644987
174.2083333,162.4861853
174.2291667,183.4192669
174.25,224.4024919
174.2708333,284.6780245
174.2916667,373.8458649
174.3125,456.2752438
174.3333333,552.2738534
174.3541667,630.6416938
174.375,692.4864572
174.3958333,702.1773746
174.4166667,712.6990611
174.4375,696.4515169
174.4583333,657.4039726
174.4791667,590.571813
174.5,549.4934996
174.5208333,518.1074938
174.5416667,496.0445649
174.5625,451.7354823
174.5833333,442.0417842
174.6041667,432.071163
174.625,410.654388
174.6458333,390.2529976
174.6666667,364.220838
174.6875,348.4348323
174.7083333,327.6696375
174.7291667,310.8682471
174.75,293.5130105
174.7708333,271.357774
174.7916667,268.4948451
174.8125,262.0319163
174.8333333,246.9843721
174.8541667,246.3368278
174.875,239.0431298
174.8958333,222.9802009
174.9166667,209.7788105
174.9375,191.8697278
174.9583333,179.1298759
174.9791667,171.3746394
175,166.4662041
175.0208333,126.9195611
175.0416667,120.8502462
175.0625,111.3394219
175.0833333,104.7267107
175.1041667,99.74418827
175.125,100.4673262
175.1458333,98.11121882
175.1666667,99.37775297
175.1875,99.55749466
175.2083333,105.4428967
175.2291667,117.2150913
175.25,131.975965
175.2708333,150.1783482
175.2916667,188.939222
175.3125,221.2699071
175.3333333,260.5741771
175.3541667,307.7576923
175.375,341.6280001
175.3958333,364.9926474
175.4166667,391.345974
175.4375,408.0993006
175.4583333,408.4601744
175.4791667,386.3606708
175.5,387.1743747
175.5208333,365.7993995
175.5416667,356.107443
175.5625,334.3702036
175.5833333,324.8593793
175.6041667,316.5259134
175.625,317.2251025
175.6458333,309.1633348
175.6666667,306.4449632
175.6875,306.5341389
175.7083333,302.2761447
175.7291667,284.4332449
175.75,282.3488357
175.7708333,293.9398981
175.7916667,300.9801952
175.8125,308.7674841
175.8333333,319.6340182
175.8541667,318.6364014
175.875,299.0727469
175.8958333,277.5166395
175.9166667,258.7680794
175.9375,217.5591418
175.9583333,186.1313363
175.9791667,162.6733422
176,149.2368549
176.0208333,127.5431568
176.0416667,114.4340741
176.0625,108.9865299
176.0833333,103.723601
176.1041667,106.0299029
176.125,101.8746664
176.1458333,101.0425068
176.1666667,102.8872703
176.1875,109.9012645
176.2083333,131.5921818
176.2291667,156.1446376
176.25,219.8355549
176.2708333,298.4803183
176.2916667,367.4327741
176.3125,474.9698453
176.3333333,594.322301
176.3541667,720.7824491
176.375,815.3964433
176.3958333,852.2258222
176.4166667,841.055201
176.4375,840.5922722
176.4583333,808.6524203
176.4791667,739.0510299
176.5,702.7727164
176.5208333,677.294403
176.5416667,636.3063596
176.5625,610.9769576
176.5833333,597.2217211
176.6041667,575.3434076
176.625,560.4804788
176.6458333,545.9867807
176.6666667,532.0469288
176.6875,494.7532307
176.7083333,463.0903019
176.7291667,429.3966038
176.75,398.010598
176.7708333,387.9476692
176.7916667,398.0078173
176.8125,399.2987346
176.8333333,384.6204211
176.8541667,382.8651846
176.875,359.8791788
176.8958333,328.3085577
176.9166667,293.3225519
176.9375,253.9980846
176.9583333,207.9351557
176.9791667,170.826073
177,155.9631442
177.0208333,128.3617538
177.0416667,116.3603634
177.0625,109.9897423
177.0833333,104.1729673
177.1041667,100.8485
177.125,101.1240327
177.1458333,102.5419007
177.1666667,107.9866642
177.1875,127.9237353
177.2083333,165.5838834
177.2291667,211.9209545
177.25,307.0887949
177.2708333,392.748943
177.2916667,482.5629372
177.3125,583.4538546
177.3333333,736.8124472
177.3541667,843.4209603
177.375,883.3888007
177.3958333,899.8181795
177.4166667,880.062943
177.4375,867.7846295
177.4583333,825.4140084
177.4791667,775.9356949
177.5,720.8266122
177.5208333,699.6867603
177.5416667,678.2699853
177.5625,658.7916718
177.5833333,647.9902815
177.6041667,621.1273526
177.625,619.3721161
177.6458333,600.5399565
177.6666667,579.4924122
177.6875,561.1217911
177.7083333,531.1204007
177.7291667,499.3651641
177.75,463.9176199
177.7708333,444.1623834
177.7916667,453.3917622
177.8125,461.5134488
177.8333333,452.7428276
177.8541667,442.0337449
177.875,424.5862007
177.8958333,402.4309642
177.9166667,364.0295738
177.9375,311.3204911
177.9583333,288.0575622
177.9791667,254.3638642
178,229.3470892
178.0208333,205.8072372
178.0416667,188.8212315
178.0625,261.0454412
178.0833333,258.1825124
178.1041667,253.5657374
178.125,256.5543182
178.1458333,255.5375432
178.1666667,264.6746144
178.1875,285.1655317
178.2083333,319.7795259
178.2291667,375.9935202
178.25,465.1613606
178.2708333,562.5445856
178.2916667,639.2508875
178.3125,749.7418048
178.3333333,850.0788759
178.3541667,927.0621009
178.375,981.7991721
178.3958333,983.5516279
178.4166667,948.4733144
178.4375,958.9950009
178.4583333,904.8089952
178.4791667,858.5614509
178.5,792.6523683
178.5208333,793.5740548
178.5416667,768.5572798
178.5625,746.2174279
178.5833333,750.4621913
178.6041667,722.8608009
178.625,710.5824875
178.6458333,698.0272509
178.6666667,682.6776875
178.6875,661.2609125
178.7083333,615.105676
178.7291667,584.5504395
178.75,559.9028952
178.7708333,537.1938125
178.7916667,536.7308837
178.8125,531.2833395
178.8333333,529.4357952
178.8541667,518.7267125
178.875,502.8483991
178.8958333,473.5781133
178.9166667,447.6382613
178.9375,398.1599479
178.9583333,363.0816344
178.9791667,329.9417825
179,310.5557767
179.0208333,284.8928479
179.0416667,273.7222267
179.0625,261.0746825
179.0833333,256.1809844
179.1041667,259.3180556
179.125,256.085896
179.1458333,258.669121
179.1666667,267.9908075
179.1875,288.6663402
179.2083333,337.8649498
179.2291667,392.4174056
179.25,494.6929383
179.2708333,591.5223171
179.2916667,676.628619
179.3125,759.334921
179.3333333,873.795069
179.3541667,934.901371
179.375,979.2999806
179.3958333,957.2370517
179.4166667,943.2971998
179.4375,925.9419633
179.4583333,878.7713421
179.4791667,840.6468748
179.5,792.9224075
179.5208333,785.7210171
179.5416667,757.750396
179.5625,724.610544
179.5833333,732.8088586
179.6041667,722.4690067
179.625,699.2060778
179.6458333,685.4508413
179.6666667,667.5855857
179.6875,659.1849345
179.7083333,626.8758518
179.7291667,603.0590768
179.75,567.0576864
179.7708333,549.5178345
179.7916667,545.639521
179.8125,531.6996691
179.8333333,519.9752018
179.8541667,521.7276576
179.875,507.3262672
179.8958333,490.8017999
179.9166667,452.3081018
179.9375,417.322096
179.9583333,388.0591672
179.9791667,355.9346999
180,339.1333095
180.0208333,310.054996
180.0416667,293.8074518
180.0625,283.4675999
180.0833333,281.8969787
180.1041667,279.587896
180.125,281.8941979
180.1458333,283.8312691
180.1666667,300.1683403
180.1875,324.7657049
180.2083333,371.5643145
180.2291667,448.8244626
180.25,561.3461491
180.2708333,685.4986049
180.2916667,803.9279837
180.3125,907.9573626
180.3333333,1026.386741
180.3541667,1086.293043
180.375,1137.430114
180.3958333,1119.521032
180.4166667,1092.842718
180.4375,1063.672097
180.4583333,1025.817335
180.4791667,959.081808
180.5,886.9837855
180.5208333,868.2439336
180.5416667,837.7810047
180.5625,817.1949989
180.5833333,798.9166855
180.6041667,786.3614489
180.625,764.2985201
180.6458333,747.9586682
180.6666667,729.4957393
180.6875,699.1251182
180.7083333,653.9852663
180.7291667,623.1531066
180.75,585.6747932
180.7708333,551.8887874
180.7916667,532.5027816
180.8125,518.8398528
180.8333333,512.376924
180.8541667,479.9755336
180.875,470.0972201
180.8958333,456.803522
180.9166667,424.309824
180.9375,410.093049
180.9583333,376.8608893
180.9791667,365.6902682
181,346.4888778
181.0208333,323.225949
181.0416667,312.5168663
181.0625,305.2231682
181.0833333,297.652547
181.1041667,325.1929917
181.125,323.0685244
181.1458333,323.4363648
181.1666667,324.8195898
181.1875,334.0489687
181.2083333,351.7706552
181.2291667,378.8973836
181.25,419.8806086
181.2708333,480.1561413
181.2916667,569.3239817
181.3125,651.7533606
181.3333333,747.7519702
181.3541667,826.1198106
181.375,887.964574
181.3958333,897.6554913
181.4166667,908.1771779
181.4375,891.9296336
181.4583333,852.8820894
181.4791667,786.0499298
181.5,744.9716163
181.5208333,713.5856106
181.5416667,691.5226817
181.5625,647.213599
181.5833333,637.519901
181.6041667,627.5492798
181.625,606.1325048
181.6458333,585.7311144
181.6666667,559.6989548
181.6875,543.912949
181.7083333,523.1477542
181.7291667,506.3463639
181.75,488.9911273
181.7708333,466.8358908
181.7916667,463.9729619
181.8125,457.5100331
181.8333333,442.4624889
181.8541667,441.8149446
181.875,434.5212466
181.8958333,418.4583177
181.9166667,405.2569273
181.9375,387.3478446
181.9583333,374.6079927
181.9791667,366.8527562
182,361.9443209
182.0208333,347.3898154
182.0416667,341.3205005
182.0625,331.8096761
182.0833333,325.196965
182.1041667,320.2144425
182.125,320.9375805
182.1458333,318.5814731
182.1666667,319.8480072
182.1875,320.0277489
182.2083333,325.913151
182.2291667,337.6853455
182.25,352.4462193
182.2708333,370.6486025
182.2916667,409.4094763
182.3125,441.7401613
182.3333333,481.0444313
182.3541667,528.2279466
182.375,562.0982543
182.3958333,585.4629017
182.4166667,611.8162283
182.4375,628.5695549
182.4583333,628.9304287
182.4791667,606.8309251
182.5,607.644629
182.5208333,586.2696537
182.5416667,576.5776973
182.5625,554.8404579
182.5833333,545.3296335
182.6041667,536.9961677
182.625,583.8766149
182.6458333,575.8148472
182.6666667,573.0964757
182.6875,573.1856513
182.7083333,568.9276572
182.7291667,551.0847574
182.75,549.0003481
182.7708333,560.5914106
182.7916667,567.6317077
182.8125,575.4189965
182.8333333,586.2855307
182.8541667,585.2879139
182.875,565.7242594
182.8958333,544.168152
182.9166667,525.4195918
182.9375,484.2106542
182.9583333,452.7828488
182.9791667,429.3248546
183,415.8883673
183.0208333,394.1946692
183.0416667,381.0855865
183.0625,375.6380423
183.0833333,370.3751135
183.1041667,372.6814154
183.125,368.5261789
183.1458333,367.6940192
183.1666667,369.5387827
183.1875,376.5527769
183.2083333,398.2436942
183.2291667,422.79615
183.25,486.4870673
183.2708333,565.1318308
183.2916667,634.0842866
183.3125,741.6213577
183.3333333,860.9738135
183.3541667,987.4339616
183.375,1082.047956
183.3958333,1118.877335
183.4166667,1107.706713
183.4375,1107.243785
183.4583333,1075.303933
183.4791667,1005.702542
183.5,969.4242289
183.5208333,943.9459154
183.5416667,908.3621862
183.5625,903.5018231
183.5833333,889.7465865
183.6041667,867.8682731
183.625,853.0053442
183.6458333,838.5116461
183.6666667,824.5717942
183.6875,787.2780961
183.7083333,755.6151673
183.7291667,721.9214692
183.75,690.5354634
183.7708333,680.4725346
183.7916667,690.5326827
183.8125,691.8236
183.8333333,677.1452865
183.8541667,675.39005
183.875,652.4040442
183.8958333,620.8334231
183.9166667,585.8474173
183.9375,546.52295
183.9583333,500.4600211
183.9791667,463.3509385
184,448.4880096
184.0208333,420.8866192
184.0416667,408.8852288
184.0625,402.5146077
184.0833333,396.6978327
184.1041667,393.3733654
184.125,393.6488981
184.1458333,358.7116249
184.1666667,364.1563883
184.1875,384.0934595
184.2083333,421.7536076
184.2291667,468.0906787
184.25,563.2585191
184.2708333,648.9186672
184.2916667,738.7326614
184.3125,839.6235787
184.3333333,951.618785
184.3541667,1022.956766
184.375,1062.924607
184.3958333,1079.353986
184.4166667,1059.598749
184.4375,1047.320436
184.4583333,1004.949815
184.4791667,955.471501
184.5,900.3624184
184.5208333,879.2225664
184.5416667,857.8057914
184.5625,838.327478
184.5833333,827.5260876
184.6041667,800.6631587
184.625,798.9079222
184.6458333,780.0757626
184.6666667,759.0282184
184.6875,740.6575972
184.7083333,710.6562068
184.7291667,678.9009703
184.75,643.4534261
184.7708333,623.6981895
184.7916667,632.9275684
184.8125,641.0492549
184.8333333,632.2786338
184.8541667,621.5695511
184.875,604.1220068
184.8958333,581.9667703
184.9166667,543.5653799
184.9375,490.8562972
184.9583333,467.5933684
184.9791667,433.8996703
185,408.8828953
185.0208333,385.3430434
185.0416667,368.3570376
185.0625,364.6662535
185.0833333,361.8033246
185.1041667,357.1865496
185.125,360.1751305
185.1458333,359.1583555
185.1666667,368.2954266
185.1875,388.786344
185.2083333,423.4003382
185.2291667,479.6143324
185.25,568.7821728
185.2708333,666.1653978
185.2916667,742.8716997
185.3125,853.362617
185.3333333,953.6996882
185.3541667,1030.682913
185.375,1085.419984
185.3958333,1087.17244
185.4166667,1052.094127
185.4375,1062.615813
185.4583333,1008.429807
185.4791667,962.1822632
185.5,896.2731805
185.5208333,897.194867
185.5416667,872.178092
185.5625,849.8382401
185.5833333,854.0830036
185.6041667,826.4816132
185.625,814.2032997
185.6458333,801.6480632
185.6666667,713.8439252
185.6875,692.4271502
185.7083333,646.2719137
185.7291667,615.7166771
185.75,591.0691329
185.7708333,568.3600502
185.7916667,567.8971214
185.8125,562.4495771
185.8333333,560.6020329
185.8541667,549.8929502
185.875,534.0146367
185.8958333,504.7443509
185.9166667,478.804499
185.9375,429.3261855
185.9583333,394.2478721
185.9791667,361.1080202
186,341.7220144
186.0208333,316.0590855
186.0416667,304.8884644
186.0625,292.2409202
186.0833333,287.3472221
186.1041667,290.4842932
186.125,287.2521336
186.1458333,289.8353586
186.1666667,299.1570452
186.1875,319.8325779
186.2083333,369.0311875
186.2291667,423.5836432
186.25,525.8591759
186.2708333,622.6885548
186.2916667,707.7948567
186.3125,790.5011586
186.3333333,904.9613067
186.3541667,966.0676086
186.375,1010.466218
186.3958333,988.4032894
186.4166667,974.4634375
186.4375,957.1082009
186.4583333,909.9375798
186.4791667,871.8131125
186.5,824.0886452
186.5208333,816.8872548
186.5416667,788.9166336
186.5625,755.7767817
186.5833333,742.1808774
186.6041667,731.8410254
186.625,708.5780966
186.6458333,694.8228601
186.6666667,689.0533411
186.6875,697.3646832
186.7083333,665.0556005
186.7291667,641.2388255
186.75,605.2374351
186.7708333,587.6975832
186.7916667,583.8192698
186.8125,569.8794178
186.8333333,558.1549505
186.8541667,559.9074063
186.875,545.5060159
186.8958333,528.9815486
186.9166667,490.4878505
186.9375,455.5018448
186.9583333,426.2389159
186.9791667,394.1144486
187,377.3130582
187.0208333,348.2347448
187.0416667,331.9872005
187.0625,321.6473486
187.0833333,320.0767275
187.1041667,317.7676448
187.125,320.0739467
187.1458333,322.0110178
187.1666667,338.348089
187.1875,366.8896344
187.2083333,413.688244
187.2291667,490.9483921
187.25,603.4700786
187.2708333,727.6225344
187.2916667,846.0519132
187.3125,950.0812921
187.3333333,1068.510671
187.3541667,1128.416973
187.375,1179.554044
187.3958333,1161.644961
187.4166667,1134.966648
187.4375,1105.796027
187.4583333,1044.363317
187.4791667,977.6277891
187.5,905.5297665
187.5208333,886.7899146
187.5416667,856.3269858
187.5625,835.74098
187.5833333,817.4626665
187.6041667,804.90743
187.625,782.8445012
187.6458333,766.5046492
187.6666667,748.0417204
187.6875,717.6710992
187.7083333,672.5312473
187.7291667,641.6990877
187.75,604.2207742
187.7708333,570.4347685
187.7916667,551.0487627
187.8125,537.3858339
187.8333333,530.922905
187.8541667,498.5215146
187.875,488.6432012
187.8958333,475.3495031
187.9166667,442.855805
187.9375,428.63903
187.9583333,395.4068704
187.9791667,384.2362492
188,365.0348589
188.0208333,341.77193
188.0416667,331.0628473
188.0625,323.7691493
188.0833333,316.1985281
188.1041667,315.7854837
188.125,313.6610164
188.1458333,314.0288568
188.1666667,315.4120818
188.1875,324.6414606
188.2083333,342.3631472
188.2291667,369.4898756
188.25,410.4731006
188.2708333,470.7486333
188.2916667,559.9164737
188.3125,642.3458525
188.3333333,738.3444621
188.3541667,816.7123025
188.375,878.557066
188.3958333,888.2479833
188.4166667,898.7696698
188.4375,882.5221256
188.4583333,843.4745814
188.4791667,776.6424218
188.5,735.5641083
188.5208333,704.1781025
188.5416667,682.1151737
188.5625,637.806091
188.5833333,628.1123929
188.6041667,618.1417718
188.625,596.7249968
188.6458333,576.3236064
188.6666667,550.2914468
188.6875,534.505441
188.7083333,477.1582728
188.7291667,460.3568824
188.75,443.0016458
188.7708333,420.8464093
188.7916667,417.9834805
188.8125,411.5205516
188.8333333,396.4730074
188.8541667,395.8254631
188.875,388.5317651
188.8958333,372.4688362
188.9166667,359.2674458
188.9375,341.3583632
188.9583333,328.6185112
188.9791667,320.8632747
189,315.9548395
189.0208333,301.4003339
189.0416667,295.331019
189.0625,285.8201947
189.0833333,279.2074835
189.1041667,274.2249611
189.125,274.948099
189.1458333,272.5919916
189.1666667,273.8585258
189.1875,274.0382674
189.2083333,279.9236695
189.2291667,291.695864
189.25,306.4567378
189.2708333,324.659121
189.2916667,363.4199948
189.3125,395.7506799
189.3333333,435.0549499
189.3541667,482.2384651
189.375,516.1087729
189.3958333,539.4734202
189.4166667,565.8267468
189.4375,582.5800734
189.4583333,582.9409472
189.4791667,560.8414436
189.5,561.6551475
189.5208333,540.2801722
189.5416667,530.5882158
189.5625,508.8509764
189.5833333,499.340152
189.6041667,491.0066862
189.625,491.7058753
189.6458333,483.6441075
189.6666667,480.925736
189.6875,481.0149117
189.7083333,476.7569175
189.7291667,458.9140177
189.75,456.8296084
189.7708333,468.4206709
189.7916667,422.8606777
189.8125,430.6479666
189.8333333,441.5145008
189.8541667,440.516884
189.875,420.9532294
189.8958333,399.3971221
189.9166667,380.6485619
189.9375,339.4396243
189.9583333,308.0118188
189.9791667,284.5538247
190,271.1173374
190.0208333,249.4236393
190.0416667,236.3145566
190.0625,230.8670124
190.0833333,225.6040835
190.1041667,227.9103855
190.125,223.7551489
190.1458333,222.9229893
190.1666667,224.7677528
190.1875,231.781747
190.2083333,253.4726643
190.2291667,253.0329826
190.25,316.7238999
190.2708333,395.3686634
190.2916667,464.3211191
190.3125,571.8581903
190.3333333,691.2106461
190.3541667,817.6707941
190.375,912.2847884
190.3958333,949.1141672
190.4166667,937.9435461
190.4375,937.4806172
190.4583333,905.5407653
190.4791667,835.9393749
190.5,799.6610615
190.5208333,774.182748
190.5416667,738.5990188
190.5625,713.2696168
190.5833333,699.5143802
190.6041667,677.6360668
190.625,662.7731379
190.6458333,648.2794399
190.6666667,634.3395879
190.6875,597.0458899
190.7083333,565.382961
190.7291667,531.6892629
190.75,500.3032572
190.7708333,490.2403283
190.7916667,500.3004764
190.8125,501.5913937
190.8333333,486.9130803
190.8541667,485.1578437
190.875,462.1718379
190.8958333,430.6012168
190.9166667,395.615211
190.9375,356.2907437
190.9583333,310.2278149
190.9791667,273.1187322
191,258.2558033
191.0208333,230.654413
191.0416667,218.6530226
191.0625,212.2824014
191.0833333,206.4656264
191.1041667,203.1411591
191.125,203.4166918
191.1458333,204.8345598
191.1666667,210.2793233
191.1875,230.2163945
191.2083333,267.8765425
191.2291667,314.2136137
191.25,409.3814541
191.2708333,495.0416022
191.2916667,584.8555964
191.3125,685.7465137
191.3333333,797.74172
191.3541667,869.0797014
191.375,909.0475418
191.3958333,925.4769206
191.4166667,905.7216841
191.4375,893.4433706
191.4583333,851.0727495
191.4791667,801.594436
191.5,746.4853533
191.5208333,725.3455014
191.5416667,703.9287264
191.5625,684.4504129
191.5833333,673.6490225
191.6041667,646.7860937
191.625,645.0308572
191.6458333,626.1986976
191.6666667,605.1511533
191.6875,586.7805322
191.7083333,556.7791418
191.7291667,525.0239052
191.75,484.1720469
191.7708333,464.4168104
191.7916667,473.6461892
191.8125,481.7678757
191.8333333,472.9972546
191.8541667,462.2881719
191.875,444.8406277
191.8958333,422.6853911
191.9166667,384.2840008
191.9375,331.5749181
191.9583333,308.3119892
191.9791667,274.6182911
192,249.6015161
192.0208333,226.0616642
192.0416667,209.0756584
192.0625,205.3848743
192.0833333,202.5219455
192.1041667,197.9051705
192.125,200.8937513
192.1458333,199.8769763
192.1666667,209.0140475
192.1875,229.5049648
192.2083333,264.118959
192.2291667,320.3329533
192.25,409.5007936
192.2708333,506.8840186
192.2916667,583.5903206
192.3125,694.0812379
192.3333333,794.418309
192.3541667,871.401534
192.375,926.1386052
192.3958333,927.891061
192.4166667,892.8127475
192.4375,903.334434
192.4583333,849.1484283
192.4791667,802.900884
192.5,736.9918013
192.5208333,737.9134879
192.5416667,712.8967129
192.5625,690.556861
192.5833333,694.8016244
